Neighborhood_Review,Furnishing,Crime_Rate,Power_Backup,Frequency_of_Powercuts,Property_Area,Habitability_score
4.38,1,0,1,0.0,133,76.43
3.53,1,1,0,1.0,574,80.7
4.16,1,0,0,0.0,354,85.92
4.08,2,0,1,0.0,456,90.3
2.19,2,3,0,0.0,514,77.52
3.54,2,1,0,1.0,383,70.28
4.16,1,1,0,0.0,148,82.45
4.8,2,0,1,0.0,831,92.74
3.86,0,1,1,0.0,974,86.04
3.86,1,0,1,0.0,276,70.82
3.8,2,0,0,1.0,131,74.74
2.86,0,3,0,0.0,420,32.73
3.53,1,1,0,1.0,894,70.26
4.15,1,1,0,0.0,147,75.33
4.75,1,0,0,0.0,766,73.38
2.88,0,1,0,2.0,721,34.59
1.94,1,3,0,1.0,693,31.99
2.94,1,1,0,1.0,350,69.35
4.15,0,1,0,0.0,524,65.72
2.68,1,2,0,0.0,139,64.1
4.18,1,1,0,0.0,120,70.13
4.08,0,0,0,0.0,741,61.64
3.45,1,0,0,1.0,948,81.92
3.53,1,1,0,0.0,373,65.11
3.86,0,1,0,0.0,894,55.81
3.8,1,0,1,1.0,739,76.24
3.52,1,1,0,0.0,764,73.52
4.17,1,1,1,0.0,685,83.34
4.2,0,1,0,0.0,468,64.16
3.84,1,1,0,0.0,280,67.49
3.55,1,1,0,1.0,460,77.8
4.16,2,0,0,0.0,284,74.05
3.86,2,1,0,0.0,287,71.14
4.1,1,0,0,1.0,242,88.93
3.42,1,2,1,0.0,334,77.71
3.5,1,1,0,1.0,584,72.42
3.2,1,2,0,0.0,526,76.02
2.62,1,2,0,0.0,448,44.75
2.26,0,1,1,3.0,337,70.11
4.26,1,0,0,0.0,207,73.85
1.64,1,2,0,3.0,663,43.48
2.21,0,3,0,0.0,127,22.34
2.91,1,3,1,0.0,327,77.8
4.47,1,0,0,0.0,875,78.51
2.9,2,3,0,0.0,635,82.83
3.21,2,1,0,0.0,913,72.12
4.48,2,0,0,0.0,188,74.96
4.81,2,0,1,0.0,208,86.96
3.55,1,1,0,0.0,424,79.18
3.53,1,2,1,0.0,332,70.75
2.54,1,3,0,0.0,832,67.92
4.79,1,0,0,0.0,489,69.12
3.83,2,0,0,0.0,350,72.69
3.36,1,2,0,0.0,161,68.76
2.87,1,0,0,3.0,337,60.64
4.18,2,0,1,1.0,439,91.42
3.54,0,0,0,1.0,642,72.84
4.45,0,0,0,0.0,219,64.53
4.19,1,0,0,0.0,167,81.34
4.79,2,0,0,0.0,811,82.18
2.76,0,1,0,2.0,374,34.61
3.86,1,1,0,0.0,845,78.65
4.08,1,0,1,0.0,640,82.42
3.46,1,1,0,1.0,690,83.21
4.16,1,0,1,1.0,534,78.89
3.87,1,1,0,0.0,423,76.77
3.84,1,1,0,0.0,980,71.75
4.8,1,0,1,0.0,163,85.83
3.14,2,0,0,2.0,301,76.22
3.17,1,0,0,1.0,576,76.92
4.76,0,0,0,0.0,742,78.11
3.16,0,2,0,0.0,165,31.33
2.92,0,1,1,2.0,211,63.51
4.47,1,0,0,0.0,230,87.66
3.55,1,1,0,1.0,819,74.25
4.17,1,1,0,0.0,196,84.74
4.19,2,1,0,0.0,880,81.23
3.93,0,1,0,0.0,458,63.86
3.85,2,1,0,0.0,954,77.32
3.55,1,1,0,0.0,542,72.5
3.18,0,0,0,1.0,478,36.66
2.88,1,2,0,1.0,188,72.14
3.19,1,2,0,0.0,195,74.92
3.51,2,0,0,1.0,258,94.33
4.14,1,0,0,0.0,362,79.86
4.16,1,0,0,0.0,882,86.8
3.54,0,2,0,0.0,252,42.2
4.17,1,0,1,1.0,613,85.15
3.55,2,2,0,0.0,918,74.34
3.85,1,0,0,1.0,448,68.97
4.17,1,1,0,0.0,956,73.03
3.54,0,2,0,0.0,233,32.76
4.16,2,1,0,0.0,342,78.86
2.18,0,3,1,1.0,223,35.88
4.81,2,0,0,0.0,922,87.51
2.2,2,3,0,0.0,603,65.73
4.78,1,0,0,0.0,230,94.48
4.8,1,0,1,0.0,812,89.87
2.92,1,2,0,0.0,443,73.04
2.83,1,3,0,0.0,281,71.5
4.18,0,1,0,0.0,333,67.39
2.91,2,2,1,1.0,317,77.14
3.56,1,1,0,0.0,251,67.91
2.6,0,3,1,0.0,557,61.97
4.7,0,0,0,0.0,469,81.69
4.15,1,1,1,0.0,885,83.65
4.81,0,0,1,0.0,426,74.73
2.95,2,3,0,0.0,994,85.09
4.02,0,0,0,0.0,209,36.75
2.9,0,0,1,3.0,527,80.29
3.56,2,1,0,0.0,456,80.16
2.87,1,3,1,0.0,903,78.89
3.54,0,1,0,0.0,126,41.12
4.74,0,0,0,0.0,381,81.26
4.82,0,0,0,0.0,339,73.5
3.76,1,1,1,0.0,871,78.72
3.46,1,1,0,0.0,281,63.46
4.81,0,0,1,0.0,659,73.03
2.89,1,3,1,0.0,932,87.37
2.92,1,1,0,1.0,124,57.67
3.79,1,1,0,0.0,564,78.28
1.64,1,3,0,2.0,357,34.86
4.16,2,0,0,1.0,830,83.84
2.62,1,3,0,0.0,988,68.36
2.52,0,3,0,0.0,608,35.86
2.26,1,1,0,2.0,189,48.62
3.83,0,1,0,0.0,398,60.5
3.77,2,1,0,0.0,194,94.15
4.19,2,1,1,0.0,388,87.7
4.41,0,0,1,0.0,790,67.96
2.83,2,0,0,2.0,988,93.29
2.92,1,2,0,1.0,109,53.98
3.84,2,1,0,0.0,370,73.36
4.74,2,0,0,0.0,272,84.68
4.17,0,1,0,0.0,771,68.64
1.87,1,3,0,1.0,246,40.54
3.56,1,1,0,0.0,889,83.3
3.78,0,1,0,0.0,355,70.69
4.8,1,0,0,0.0,550,71.52
2.5,0,0,0,2.0,940,34.8
2.43,0,2,0,0.0,450,22.56
3.45,2,2,0,0.0,683,80.91
3.13,1,2,0,0.0,567,60.24
3.54,1,2,1,0.0,473,73.57
4.42,0,0,1,0.0,687,74.38
3.53,2,2,0,0.0,938,78.13
3.21,1,2,0,0.0,972,68.06
2.9,1,2,0,1.0,289,63.48
3.53,0,1,1,1.0,145,69.25
3.52,1,0,0,1.0,652,85.76
4.72,0,0,1,0.0,759,77.05
2.55,2,2,0,0.0,828,69.22
3.44,2,0,1,1.0,427,87.89
3.52,1,1,0,1.0,844,78.63
2.19,1,3,0,1.0,807,30.84
4.16,0,0,0,0.0,269,64.63
4.39,1,0,0,0.0,167,72.8
4.16,0,1,0,0.0,303,64.02
4.17,1,0,0,0.0,292,72.7
4.79,2,0,0,0.0,736,81.71
3.15,0,2,1,0.0,873,74.01
4.14,0,0,0,0.0,956,61.21
4.17,1,1,1,0.0,986,77.61
4.08,1,0,1,0.0,852,80.34
2.8,0,3,0,0.0,311,35.75
3.83,2,1,0,0.0,885,77.53
1.64,0,3,0,2.0,640,28.84
4.17,0,1,0,0.0,410,68.37
4.73,1,0,1,0.0,937,90.94
2.89,0,1,0,2.0,742,48.01
4.82,1,0,0,0.0,679,74.5
4.09,0,0,1,1.0,859,90.19
2.88,1,2,0,1.0,283,56.52
3.53,0,0,0,2.0,930,63.14
4.71,0,0,0,0.0,640,82.29
4.1,0,0,0,1.0,603,77.6
3.25,1,1,0,1.0,100,73.25
3.43,1,0,0,2.0,236,75.7
4.9,0,0,0,0.0,825,90.92
3.54,0,0,1,2.0,100,79.41
2.91,1,0,0,3.0,142,59.83
3.82,0,0,0,0.0,554,68.47
3.53,1,0,1,2.0,477,78.24
2.89,1,1,0,1.0,687,64.39
4.16,1,0,0,0.0,499,71.48
4.49,1,0,0,0.0,804,77.67
2.74,1,1,0,1.0,834,57.75
4.4,1,0,1,0.0,847,81.24
4.76,1,0,1,0.0,978,88.4
4.15,2,0,0,1.0,585,83.8
4.72,1,0,0,0.0,419,67.53
2.79,2,2,0,0.0,148,66.48
2.19,2,3,1,1.0,487,84.69
3.87,2,1,0,0.0,546,73.67
4.12,0,0,1,1.0,385,91.32
3.19,0,0,0,2.0,554,68.47
3.46,1,1,0,0.0,625,67.25
3.84,2,0,0,0.0,814,73.57
3.15,0,2,0,0.0,196,27.89
1.89,1,2,0,1.0,686,36.27
4.46,1,0,0,0.0,647,86.96
1.59,0,3,1,1.0,113,28.81
4.18,2,0,0,0.0,156,74.33
4.49,0,0,0,0.0,137,72.08
2.82,0,2,0,0.0,545,34.82
4.15,2,1,1,0.0,477,95.17
2.9,1,3,1,0.0,451,81.51
4.76,1,0,0,0.0,662,75.14
3.85,1,0,0,1.0,633,78.05
3.44,0,2,0,0.0,400,47.6
3.54,1,1,0,1.0,510,67.53
2.84,0,3,1,0.0,728,59.0
4.48,1,0,0,0.0,623,85.22
4.77,1,0,0,0.0,875,73.46
1.53,2,3,0,2.0,780,69.69
3.73,1,0,0,1.0,504,83.03
3.54,1,0,0,1.0,667,70.48
3.49,1,2,1,0.0,775,69.85
0.72,0,2,0,3.0,826,10.12
3.2,2,0,0,2.0,361,81.29
3.22,1,2,0,0.0,814,79.55
4.46,1,0,1,0.0,940,82.39
2.6,2,2,0,1.0,305,75.99
1.89,1,2,0,2.0,954,32.53
3.44,0,1,0,1.0,962,55.85
4.1,2,0,0,1.0,397,79.15
3.56,0,1,1,0.0,658,83.81
4.8,1,0,0,0.0,109,93.78
4.42,1,0,0,0.0,945,90.0
2.91,2,2,0,1.0,554,78.78
2.87,1,0,1,2.0,362,90.09
2.6,1,2,1,0.0,745,71.65
2.9,0,1,0,2.0,221,45.0
4.19,1,1,0,0.0,360,90.26
4.7,2,0,0,0.0,143,79.01
2.89,1,3,1,0.0,329,75.02
3.37,1,2,0,0.0,894,64.16
4.15,0,0,0,0.0,424,58.52
3.14,1,2,1,0.0,115,84.81
4.15,1,0,0,1.0,430,85.6
3.13,1,2,0,0.0,182,61.6
4.46,2,0,0,0.0,199,79.43
4.16,1,1,0,0.0,982,80.7
3.22,1,1,0,1.0,295,79.0
4.74,1,0,0,0.0,501,73.04
3.51,1,2,0,0.0,532,63.29
4.09,1,0,0,0.0,626,71.15
4.76,2,0,1,0.0,285,87.52
2.9,1,2,0,0.0,180,53.43
3.84,0,1,0,0.0,271,53.31
3.2,2,2,0,0.0,389,77.3
4.8,1,0,0,0.0,209,72.64
4.16,0,1,0,0.0,485,59.34
4.77,0,0,0,0.0,558,70.5
3.86,1,1,0,0.0,863,79.22
4.15,2,0,1,1.0,295,89.64
4.18,1,1,0,0.0,211,83.29
3.23,2,0,0,1.0,516,79.93
4.79,0,0,1,0.0,535,72.36
4.13,2,1,1,0.0,293,91.22
3.84,0,1,0,0.0,488,68.83
4.13,1,1,1,0.0,634,76.67
4.19,2,0,1,1.0,116,90.9
4.78,1,0,0,0.0,566,73.44
4.17,2,1,0,0.0,972,77.03
4.16,2,0,0,0.0,251,75.83
4.44,1,0,0,0.0,270,79.49
3.87,0,1,0,0.0,855,61.69
3.02,2,2,0,1.0,479,80.62
2.62,2,2,0,1.0,425,84.52
2.86,0,2,1,1.0,287,62.62
1.98,1,3,0,1.0,560,38.13
2.61,1,1,0,1.0,660,62.78
2.52,1,2,0,1.0,729,54.01
4.47,0,0,0,0.0,770,63.33
4.76,1,0,0,0.0,246,88.51
3.52,1,1,0,0.0,621,68.71
3.46,0,2,0,0.0,864,43.23
4.19,1,1,1,0.0,802,79.0
4.0,2,0,0,0.0,786,69.03
3.44,0,1,0,1.0,747,64.75
4.19,2,0,1,1.0,163,95.29
4.18,1,0,0,1.0,569,89.54
4.16,0,1,1,0.0,948,87.68
2.84,2,3,0,0.0,703,79.49
2.89,1,1,0,1.0,192,58.14
4.74,1,0,1,0.0,908,84.95
3.52,2,1,1,0.0,632,80.89
3.81,1,0,0,1.0,485,73.57
4.16,0,0,1,1.0,112,75.32
3.49,1,1,0,0.0,322,74.49
3.52,0,0,0,1.0,214,40.56
3.55,2,1,0,0.0,412,74.77
2.3,1,3,1,0.0,165,70.51
4.17,1,0,0,1.0,281,90.24
3.79,1,0,0,1.0,474,83.82
3.56,1,1,0,1.0,779,83.27
2.93,1,1,1,2.0,198,75.84
4.76,0,0,0,0.0,739,74.65
3.72,1,1,0,0.0,859,70.25
4.91,2,0,0,0.0,350,90.82
3.22,0,1,0,1.0,759,38.43
4.47,2,0,0,0.0,919,80.35
2.91,1,1,0,2.0,616,74.06
3.24,2,2,1,0.0,305,75.75
2.58,2,2,1,1.0,544,79.03
4.14,1,0,0,0.0,838,76.9
4.1,0,0,0,0.0,446,61.7
3.14,0,2,0,0.0,335,42.16
4.17,2,0,0,1.0,626,77.98
3.83,1,0,1,1.0,164,73.59
3.55,0,2,1,0.0,432,76.7
3.2,0,0,0,1.0,412,45.85
4.11,1,1,1,0.0,219,78.76
4.19,1,1,0,0.0,439,78.7
4.09,1,0,0,0.0,908,82.15
3.4,1,2,0,0.0,218,55.37
4.02,2,0,0,1.0,846,76.69
3.45,1,2,0,0.0,565,65.16
3.48,1,0,0,2.0,579,85.23
4.07,1,1,1,0.0,592,81.91
4.09,0,1,0,0.0,580,58.42
4.17,0,0,1,1.0,393,70.94
4.18,0,0,0,1.0,687,66.51
4.08,0,1,0,0.0,508,76.31
3.54,2,2,1,0.0,533,82.4
4.78,1,0,0,0.0,431,71.71
3.52,1,2,0,0.0,795,69.13
3.87,1,1,0,0.0,530,74.6
4.45,0,0,0,0.0,243,60.25
4.14,1,1,0,0.0,838,75.12
1.61,1,2,0,3.0,283,31.27
2.84,2,3,1,0.0,696,73.87
4.77,1,0,0,0.0,929,74.04
2.89,0,0,0,3.0,680,42.24
4.12,2,0,0,0.0,409,78.67
4.14,0,0,1,1.0,519,93.45
2.93,2,1,1,1.0,611,82.73
4.46,1,0,0,0.0,285,86.86
4.13,1,0,0,0.0,721,79.66
4.71,1,0,0,0.0,688,73.92
4.09,2,0,1,1.0,587,93.28
4.72,0,0,0,0.0,888,71.8
2.54,1,2,0,0.0,684,46.08
4.14,1,0,0,0.0,320,82.27
4.08,1,1,1,0.0,208,77.57
4.72,1,0,1,0.0,692,87.11
3.23,1,2,0,0.0,176,70.85
2.61,0,1,1,2.0,891,79.23
3.53,1,1,0,0.0,263,70.02
3.86,1,1,0,0.0,906,76.62
4.13,0,1,0,0.0,854,77.58
4.28,1,1,0,0.0,412,79.62
4.15,0,0,0,0.0,250,76.01
4.47,2,0,0,0.0,428,76.75
4.12,1,0,0,1.0,166,88.49
4.79,1,0,0,0.0,517,72.02
2.82,1,2,0,1.0,200,64.37
4.71,1,0,0,0.0,835,75.73
4.81,1,0,0,0.0,124,88.19
2.21,0,2,0,2.0,616,27.82
4.18,1,1,0,0.0,239,74.83
4.46,0,0,1,0.0,223,82.55
2.2,1,3,0,0.0,305,44.96
3.84,0,1,1,0.0,467,75.18
3.55,1,2,0,0.0,191,65.81
2.58,1,3,0,0.0,771,54.34
4.46,1,0,0,0.0,552,85.55
4.12,1,1,0,0.0,172,78.97
3.19,1,0,0,2.0,644,71.36
4.1,1,0,0,0.0,840,83.03
4.09,1,1,1,0.0,943,78.52
4.15,1,1,1,0.0,403,77.21
4.4,1,0,0,0.0,930,79.69
4.8,1,0,0,0.0,464,72.17
4.08,2,1,0,0.0,452,73.0
3.55,0,1,0,1.0,134,33.86
4.18,0,0,0,0.0,420,67.06
3.87,0,0,0,0.0,629,60.0
2.74,0,2,0,1.0,146,30.76
4.09,1,0,1,0.0,732,76.6
3.87,1,1,0,0.0,945,81.26
4.14,1,0,0,0.0,513,86.4
3.19,0,0,0,1.0,113,31.95
3.52,1,1,0,1.0,649,71.91
2.87,1,3,0,0.0,889,72.63
4.12,0,0,1,0.0,744,91.96
2.82,1,0,0,3.0,770,70.99
4.16,1,0,0,0.0,993,85.6
4.18,1,1,0,0.0,983,92.4
4.18,1,0,0,1.0,307,83.49
3.82,0,1,0,0.0,367,65.14
4.16,1,1,0,0.0,378,82.87
2.4,1,3,0,1.0,842,63.16
3.54,2,1,0,1.0,560,70.39
4.18,1,0,0,0.0,120,87.12
4.11,1,0,1,0.0,463,82.67
3.53,1,2,0,0.0,106,64.22
4.14,0,1,0,0.0,473,60.69
3.83,1,0,1,1.0,991,77.83
3.55,1,1,1,0.0,535,74.68
4.78,2,0,1,0.0,188,87.47
3.55,0,1,0,1.0,107,37.35
4.73,1,0,0,0.0,292,74.09
2.9,0,3,0,0.0,706,35.01
3.58,0,2,0,0.0,422,59.99
1.65,2,2,1,3.0,402,80.9
4.14,2,1,1,0.0,285,90.72
3.17,1,2,0,0.0,164,74.55
4.72,1,0,0,0.0,402,83.0
4.15,1,0,0,0.0,612,79.12
4.8,1,0,1,0.0,567,83.7
4.72,0,0,1,0.0,703,76.9
3.15,2,1,0,1.0,687,91.3
2.85,0,1,0,1.0,384,35.9
4.16,1,0,0,0.0,606,72.73
4.62,0,0,0,0.0,813,65.15
2.89,0,2,0,1.0,123,39.71
4.73,1,0,0,0.0,975,75.59
4.47,1,0,0,0.0,475,84.16
4.14,0,0,1,1.0,503,81.13
2.27,1,2,1,1.0,288,65.23
3.24,2,1,0,1.0,984,83.47
4.19,1,1,1,0.0,620,77.33
4.16,0,0,0,1.0,670,62.74
3.52,1,1,0,1.0,704,82.33
4.77,1,0,0,0.0,668,68.98
2.21,0,1,0,3.0,194,32.65
4.09,1,0,0,0.0,662,84.84
4.46,0,0,1,0.0,542,70.75
3.53,1,2,0,0.0,864,76.91
3.54,1,2,0,0.0,101,73.2
4.8,0,0,0,0.0,399,78.78
1.87,2,3,0,1.0,544,69.58
3.55,2,0,1,1.0,474,89.65
3.22,1,1,0,0.0,740,77.79
3.39,2,2,0,0.0,992,88.59
4.14,1,0,1,0.0,121,74.34
4.43,0,0,0,0.0,323,68.55
3.55,0,1,0,0.0,941,58.77
4.81,2,0,0,0.0,917,87.72
4.08,1,0,1,0.0,715,77.43
3.55,1,1,1,0.0,885,71.7
4.17,2,1,0,0.0,513,80.42
4.12,1,0,0,1.0,267,71.62
4.19,1,1,0,0.0,789,77.21
4.2,2,0,0,0.0,476,78.0
4.66,1,0,0,0.0,592,83.59
4.19,0,1,0,0.0,161,71.73
3.48,0,2,0,0.0,914,69.32
3.2,2,1,0,1.0,399,91.33
3.87,1,1,0,0.0,900,78.63
3.22,1,1,0,0.0,892,66.46
3.14,0,1,1,1.0,358,66.73
4.13,1,0,0,1.0,920,94.11
4.13,1,0,1,0.0,490,78.75
1.85,1,2,0,1.0,585,27.84
4.82,0,0,0,0.0,994,68.16
4.15,1,0,0,1.0,586,83.62
4.72,1,0,0,0.0,387,68.93
4.18,1,0,0,0.0,848,83.28
1.61,0,3,0,2.0,278,18.12
4.77,1,0,0,0.0,654,74.69
3.51,1,1,0,1.0,814,70.37
4.08,1,1,0,0.0,692,72.83
3.52,0,0,0,1.0,977,65.62
3.14,2,2,0,0.0,216,70.91
3.54,1,2,0,0.0,225,64.73
4.16,1,0,0,0.0,192,86.13
3.9,1,1,0,0.0,403,72.55
2.9,0,0,0,3.0,869,69.5
4.09,1,0,0,0.0,310,88.21
3.1,0,2,1,0.0,620,70.78
4.06,1,1,1,0.0,865,72.97
3.48,0,0,0,1.0,304,62.35
4.17,1,1,0,0.0,111,69.54
3.22,0,2,0,0.0,204,27.44
4.17,0,0,1,0.0,951,79.53
4.07,1,1,0,0.0,504,72.17
2.2,1,3,1,0.0,751,77.36
4.45,1,0,0,0.0,525,85.06
1.92,0,3,0,0.0,881,18.38
3.82,1,0,0,0.0,599,70.63
4.12,1,0,0,1.0,958,83.62
4.08,2,0,0,0.0,384,74.09
4.16,1,0,0,1.0,298,74.22
4.71,1,0,0,0.0,757,71.68
3.77,1,0,0,1.0,265,85.16
4.12,1,0,0,1.0,925,93.0
3.21,1,2,0,0.0,152,60.97
4.79,1,0,0,0.0,596,68.67
2.92,0,1,0,1.0,813,35.01
3.23,2,2,0,0.0,904,88.63
4.72,2,0,0,0.0,162,80.66
4.07,1,0,1,1.0,209,80.75
4.1,0,1,1,0.0,807,86.17
3.37,0,1,1,0.0,727,72.82
4.49,1,0,0,0.0,228,75.58
2.92,1,1,0,2.0,207,72.59
4.09,2,0,0,0.0,587,78.48
4.03,1,0,0,1.0,250,66.13
4.67,1,0,0,0.0,572,82.36
4.09,1,0,0,1.0,612,90.63
3.54,0,1,0,0.0,365,39.6
4.75,1,0,1,0.0,762,85.65
3.17,0,0,0,1.0,984,48.19
3.48,2,0,0,2.0,213,67.22
3.23,2,1,0,1.0,319,76.3
4.79,1,0,0,0.0,578,69.15
2.57,1,3,1,0.0,189,70.78
3.5,1,1,0,0.0,273,65.52
4.49,1,0,0,0.0,969,95.24
2.9,0,1,1,1.0,674,72.65
4.1,1,1,1,0.0,794,80.86
4.47,1,0,0,0.0,222,84.5
3.21,1,1,0,1.0,445,74.32
4.17,1,1,0,0.0,322,78.02
3.55,0,1,1,1.0,270,84.52
2.52,2,0,0,3.0,386,81.1
3.37,2,2,0,0.0,243,71.11
4.8,1,0,1,0.0,938,86.26
3.55,2,2,0,0.0,781,74.2
4.78,1,0,0,0.0,208,88.48
4.16,1,1,1,0.0,143,76.37
4.15,1,1,0,0.0,923,80.47
2.29,0,1,1,3.0,832,65.43
3.86,0,0,1,1.0,782,89.84
2.93,1,0,0,3.0,995,75.43
1.95,2,1,0,3.0,910,72.88
4.13,1,0,1,0.0,135,76.97
3.22,1,2,1,0.0,302,79.31
4.38,1,0,0,0.0,299,77.23
3.22,1,2,0,0.0,777,66.22
3.18,0,1,0,1.0,864,39.5
4.15,1,1,0,0.0,590,85.87
4.65,0,0,0,0.0,450,73.75
3.51,1,1,0,1.0,367,81.42
3.25,2,1,0,1.0,193,85.0
4.41,0,0,1,0.0,259,91.37
4.48,1,0,0,0.0,164,91.55
3.52,0,1,0,1.0,972,54.8
4.79,0,0,0,0.0,317,67.5
4.07,1,0,0,0.0,933,84.51
4.16,0,1,0,0.0,841,60.01
4.01,1,0,0,0.0,798,81.19
4.14,2,1,0,0.0,242,76.55
3.12,0,1,0,0.0,864,42.67
1.62,1,2,0,3.0,842,37.65
4.78,1,0,1,0.0,557,84.2
1.89,1,3,0,1.0,272,26.57
3.22,1,2,1,0.0,637,94.94
3.53,1,1,0,0.0,865,67.99
4.71,2,0,0,0.0,141,80.57
4.46,1,0,1,0.0,733,84.45
3.83,1,0,0,1.0,999,76.04
4.19,2,1,0,0.0,277,76.82
3.53,0,1,0,1.0,488,58.72
2.89,1,3,0,0.0,203,59.82
3.88,1,1,1,0.0,375,75.53
3.22,2,0,0,1.0,655,79.11
3.55,1,0,1,1.0,503,72.87
4.12,0,0,0,1.0,712,65.51
2.84,1,3,0,0.0,737,55.77
4.0,1,0,1,0.0,822,71.86
4.08,1,1,0,0.0,707,86.41
4.48,1,0,0,0.0,847,93.56
3.17,2,0,1,1.0,743,82.54
3.5,1,0,1,1.0,872,71.91
4.15,0,0,0,1.0,906,76.12
0.98,0,3,0,3.0,844,15.36
4.12,2,0,0,1.0,835,83.0
3.2,0,2,1,0.0,600,76.81
2.89,1,3,0,0.0,252,64.11
2.53,0,2,1,0.0,631,56.35
3.47,1,0,0,1.0,521,81.67
4.49,1,0,0,0.0,739,92.06
4.75,0,0,0,0.0,160,71.02
4.81,2,0,0,0.0,877,81.79
3.14,0,1,0,1.0,786,41.31
4.47,0,0,0,0.0,130,60.68
3.79,1,0,0,1.0,283,77.69
4.79,1,0,0,0.0,927,72.96
4.1,1,0,0,1.0,573,90.55
4.18,0,1,0,0.0,895,69.13
4.11,2,0,0,0.0,874,74.96
4.19,0,1,0,0.0,352,71.13
3.45,1,1,0,0.0,124,67.03
4.19,0,1,0,0.0,662,74.76
4.07,1,0,0,0.0,711,90.06
4.15,0,1,0,0.0,925,75.16
1.88,1,2,1,1.0,101,70.7
3.46,2,2,0,0.0,322,83.09
3.52,1,1,1,1.0,796,72.22
3.54,0,2,0,0.0,134,37.76
3.38,0,0,0,2.0,656,37.64
4.45,1,0,0,0.0,166,80.15
4.14,2,1,0,0.0,926,78.13
3.52,0,0,0,1.0,953,58.35
3.53,0,0,1,2.0,206,79.64
3.48,1,1,0,1.0,604,70.56
2.89,1,2,0,0.0,846,59.62
3.52,1,0,0,2.0,153,73.55
4.72,1,0,0,0.0,588,72.89
1.64,0,2,1,2.0,978,48.46
3.51,0,2,1,0.0,577,85.02
3.84,1,1,0,0.0,459,82.45
4.14,0,0,1,0.0,388,80.22
2.55,1,3,0,0.0,569,70.62
4.81,0,0,0,0.0,700,77.02
1.88,1,3,1,1.0,514,65.68
4.8,1,0,0,0.0,791,73.19
3.78,1,1,0,0.0,915,79.56
4.42,1,0,0,0.0,697,74.91
4.49,2,0,0,0.0,379,78.42
3.56,1,1,0,1.0,645,73.56
4.41,1,0,1,0.0,692,79.57
4.17,2,1,1,0.0,324,87.53
3.53,0,1,0,1.0,752,56.12
1.56,2,2,1,2.0,300,83.92
3.78,1,1,0,0.0,249,79.33
4.2,1,1,0,0.0,769,72.4
3.87,1,0,0,1.0,352,82.07
3.48,1,2,0,0.0,547,81.09
3.73,1,0,1,1.0,378,69.52
2.92,2,1,0,2.0,431,86.81
4.76,0,0,0,0.0,622,82.99
4.38,2,0,0,0.0,380,82.84
2.82,2,2,1,0.0,500,78.44
4.74,2,0,1,0.0,381,89.18
3.85,1,0,0,1.0,642,77.16
2.88,1,3,0,0.0,347,67.76
4.09,0,0,0,1.0,626,65.33
2.6,0,0,0,3.0,344,40.69
4.43,1,0,1,0.0,159,81.55
2.74,1,2,1,0.0,985,80.68
2.59,1,2,0,1.0,211,56.34
4.17,1,1,0,0.0,637,87.53
2.92,2,1,0,2.0,957,89.0
4.75,1,0,0,0.0,654,74.76
4.16,0,1,0,0.0,892,65.15
4.7,0,0,1,0.0,825,73.81
4.14,1,1,0,0.0,513,88.2
3.09,0,2,0,0.0,148,33.11
4.5,1,0,0,0.0,232,92.26
1.68,0,1,0,3.0,564,25.13
2.58,1,2,0,0.0,622,60.27
4.65,1,0,0,0.0,284,89.61
3.53,1,0,1,1.0,882,77.73
4.7,2,0,0,0.0,760,84.21
2.83,1,2,0,0.0,684,63.22
2.84,2,3,0,0.0,308,79.82
4.09,0,1,0,0.0,749,60.61
4.2,1,1,1,0.0,800,84.04
4.17,1,1,1,0.0,312,75.4
4.16,2,1,1,0.0,981,90.2
3.86,2,0,0,1.0,242,74.73
1.54,1,3,1,2.0,987,63.72
4.15,1,0,0,1.0,581,90.11
4.9,1,0,0,0.0,105,75.99
4.11,2,0,0,0.0,290,72.64
4.44,1,0,0,0.0,893,93.32
2.89,2,2,1,1.0,446,76.99
3.25,0,2,1,0.0,779,70.17
4.87,2,0,0,0.0,679,88.69
3.81,2,0,0,1.0,849,73.19
4.49,1,0,1,0.0,281,79.63
4.74,1,0,1,0.0,132,84.16
3.46,1,1,0,1.0,948,83.99
4.19,0,1,0,0.0,275,74.48
3.53,1,0,1,2.0,962,76.47
3.84,1,0,0,1.0,318,72.79
4.46,1,0,0,0.0,631,81.08
4.78,1,0,0,0.0,163,78.9
3.45,2,2,0,0.0,880,80.68
4.1,1,1,0,0.0,494,82.97
2.6,1,0,0,2.0,542,76.16
4.75,1,0,1,0.0,195,80.45
2.6,0,0,1,3.0,648,79.16
3.86,1,0,0,1.0,211,74.77
3.23,0,2,0,0.0,762,30.27
3.53,1,1,1,1.0,298,73.79
3.51,0,0,0,2.0,698,71.69
4.28,1,0,0,1.0,253,68.81
2.26,1,2,0,2.0,346,37.38
4.49,1,0,0,0.0,600,83.54
3.56,1,1,1,0.0,783,70.96
3.85,2,0,0,1.0,900,78.25
4.15,0,1,0,0.0,806,62.16
3.54,1,1,0,1.0,166,77.23
4.3,1,0,0,0.0,577,80.44
2.92,0,1,0,1.0,564,33.8
3.84,0,1,0,0.0,741,70.81
3.78,1,0,1,0.0,425,70.36
3.78,0,1,0,0.0,194,44.38
4.79,1,0,0,0.0,369,74.77
2.91,1,1,0,1.0,204,69.46
2.84,1,2,0,1.0,395,68.62
